POSTCODE,LON,LAT
02174,-46.572177,-23.5230585
02175,-46.5735162,-23.5105458
02176,-46.5730125,-23.5133755
02177,-46.5710688,-23.5150472
02178,-46.5706627,-23.5203196
02179,-46.5679611,-23.5187701
02180,-46.566722,-23.5230692
02181,-46.564268,-23.5193283
02185,-46.5677294,-23.51716
02186,-46.56867125,-23.5133395
02187,-46.56423,-23.5165906
02188,-46.5654696,-23.5103699
02189,-46.568953,-23.507983
02190,-46.5639725,-23.507643
02197,-46.5635689,-23.5139743
02200,-46.5902053,-23.4933693
02201,-46.5961209,-23.4908729
02202,-46.5944071,-23.4939985
02203,-46.5927856,-23.4943805
02204,-46.5908035,-23.485568
02205,-46.589877,-23.486423
02206,-46.589779,-23.4870965
02207,-46.58850025,-23.48606975
02208,-46.592735,-23.482888
02209,-46.594266,-23.481482
02210,-46.5812398,-23.4839589
02211,-46.5953083,-23.4976135
02212,-46.589747,-23.495532
02213,-46.5878995,-23.496084
02214,-46.587171,-23.4922905
02215,-46.58374,-23.4907985
02216,-46.5827035,-23.4907965
02217,-46.581299,-23.48944
02218,-46.58683875,-23.48871775
02219,-46.5851875,-23.4899895
02220,-46.5818523,-23.4922946
02221,-46.5788695,-23.4849535
02222,-46.5749645,-23.482706
02223,-46.5797058,-23.4788977
02224,-46.57662,-23.485636
02225,-46.5731655,-23.4881755
02226,-46.5760475,-23.47706
02227,-46.5699551,-23.4838491
02228,-46.5692441,-23.4811795
02229,-46.5711955,-23.4730085
02230,-46.5639,-23.483941
02231,-46.566442,-23.4736155
02232,-46.5642682,-23.4762567
02233,-46.564102,-23.477435
02234,-46.577493,-23.481928
02235,-46.5818565,-23.4811245
02236,-46.5667917,-23.4741106
02237,-46.577606,-23.475548
02238,-46.5691935,-23.471557
02239,-46.611318,-23.4904542
02240,-46.6006467,-23.4764752
02241,-46.605698,-23.4902205
02242,-46.6086518,-23.4912402
02243,-46.6015305,-23.4908535
02244,-46.6063765,-23.4905805
02245,-46.6051939,-23.4824626
02246,-46.601314,-23.4896465
02247,-46.6005025,-23.486507
02248,-46.5997985,-23.4840045
02249,-46.596804,-23.4894415
02250,-46.5963903,-23.4856285
02251,-46.597195,-23.4799812
02252,-46.5872547,-23.478104
02253,-46.596072,-23.478887
02254,-46.5929625,-23.4796131
02255,-46.59142,-23.4756664
02256,-46.5886344,-23.4757178
02257,-46.5827632,-23.4717633
02258,-46.5778536,-23.474377
02259,-46.5817356,-23.4709615
02260,-46.583599,-23.4678262
02261,-46.576576,-23.4674465
02262,-46.5750145,-23.466901
02263,-46.5773025,-23.4636356
02264,-46.575019,-23.461349
02265,-46.6001903,-23.4804362
02266,-46.599728,-23.4782735
02267,-46.6016612,-23.4790726
02268,-46.5973345,-23.4723776
02269,-46.5955495,-23.4701796
02270,-46.59383725,-23.4726075
02271,-46.5901495,-23.4685577
02272,-46.5880339,-23.4696358
02273,-46.5913519,-23.4673387
02274,-46.5919462,-23.468576
02275,-46.59192975,-23.4665332
02276,-46.5824412,-23.4636282
02277,-46.580914250000006,-23.4642481
02278,-46.5804071,-23.464372
02279,-46.5765878,-23.4613119
02280,-46.5752308,-23.4568242
02281,-46.5724319,-23.4515829
02282,-46.567869,-23.4414038
02283,-46.5757283,-23.4316017
02284,-46.5713165,-23.4677564
02285,-46.5836019,-23.4346997
02286,-46.5704317,-23.4146417
02287,-46.5685155,-23.4393219
02288,-46.5719513,-23.4368353
02289,-46.5822914,-23.4185683
02290,-46.5817453,-23.4183357
02300,-43.6297279,-22.9159127
02301,-46.614157,-23.4883225
02302,-46.613361,-23.4860895
02303,-46.6110417,-23.4829175
02304,-46.6094504,-23.478168
02305,-46.6084103,-23.4790244
02306,-46.6041086,-23.469016
02307,-46.606637,-23.479691
02308,-46.6045323,-23.4739334
02309,-46.6054168,-23.4726424
02310,-46.6059445,-23.4777665
02311,-46.5998388,-23.4682137
02312,-46.5999733,-23.466136
02313,-46.5941235,-23.4676198
02314,-46.5969341,-23.4636801
02315,-46.6014686,-23.4589733
02316,-46.5962235,-23.464694
02317,-46.59447,-23.458256
02318,-46.5872958,-23.4497016
02319,-46.5936543,-23.4498003
02320,-46.6012251,-23.4533306
02321,-46.5908268,-23.4460052
02322,-46.5922687,-23.4464722
02323,-46.5770029,-23.4393023
02324,-46.5871001,-23.4440644
02325,-46.586544,-23.451409
02326,-46.5771967,-23.4480124
02328,-46.5823926,-23.4485035
02329,-46.5791202,-23.4490205
02330,-46.6234922,-23.488383
02331,-46.6231108,-23.4881219
02332,-46.6223769,-23.4833311
02333,-46.6232964,-23.483445
02334,-46.6179384,-23.4845878
02335,-46.6183335,-23.4821325
02336,-46.6173855,-23.4802126
02337,-46.6151224,-23.4794045
02338,-46.6171911,-23.4748458
02339,-46.6174087,-23.4774964
02340,-46.617248,-23.4706945
02341,-46.614879,-23.4731351
02342,-46.6124089,-23.4739578
02343,-46.6063575,-23.4693375
02344,-46.61293,-23.4721595
02345,-46.6135612,-23.4700587
02346,-46.6076971,-23.4699387
02347,-46.6055729,-23.462797
02348,-46.6074919,-23.4612309
02349,-46.6035642,-23.460911
02350,-46.6231255,-23.460267
02351,-46.5997758,-23.4540181
02352,-46.5968575,-23.454199
02353,-46.6049853,-23.4524326
02354,-46.6029223,-23.454173
02355,-46.612634,-23.4557471
02356,-46.6138299,-23.4516912
02357,-46.6148667,-23.4468785
02358,-46.6080595,-23.4490947
02359,-46.618755,-23.4477732
02360,-46.60881795,-23.5224681
02361,-46.5813822,-23.4361256
02362,-46.5718148,-23.4350487
02363,-46.57526625,-23.4313932
02364,-46.5822,-23.433513
02365,-46.5864848,-23.4379187
02366,-46.5916376,-23.4396956
02367,-46.5898204,-23.4195731
02368,-46.5806214,-23.4036591
02369,-46.5781511,-23.435148
02370,-46.617151,-23.4642485
02371,-46.618985,-23.4619971
02372,-46.6220725,-23.458053
02373,-46.6186619,-23.4565174
02374,-46.6234025,-23.4535716
02375,-46.6251805,-23.4495163
02376,-46.6283409,-23.4584357
02377,-46.6278726,-23.4609241
02378,-46.6286428,-23.4540815
02379,-46.6884081,-23.4847635
02383,-46.5757383,-23.397716
02385,-46.5853158,-23.4333817
02388,-46.6023525,-23.4581496
02400,-42.9202588,-22.8483448
02401,-46.6296085,-23.4848232
02402,-46.6256045,-23.4984613
02403,-46.626841,-23.4944329
02404,-46.6303971,-23.4913591
02405,-46.6318125,-23.4907331
02406,-46.6302087,-23.4889238
02407,-46.6240123,-23.4855395
02408,-46.6266026,-23.4833
02409,-46.6239707,-23.479898
02410,-46.6234409,-23.4750318
02411,-46.6243415,-23.4751632
02413,-46.643592,-23.4866465
02414,-46.6544034,-23.5101064
02415,-46.6312564,-23.4748933
02416,-46.6293986,-23.4807131
02417,-46.6303528,-23.4791378
02418,-46.6280438,-23.4704545
02419,-46.6381806,-23.4769533
02420,-46.6340355,-23.476008
02421,-46.6347607,-23.4743656
02422,-46.6334965,-23.4700675
02423,-46.6324963,-23.4685269
02426,-46.6357968,-23.4664886
02427,-46.6304975,-23.4747775
02430,-46.634874,-23.4914792
02431,-46.6376088,-23.4871861
02432,-46.6354838,-23.4855872
02433,-46.6326325,-23.4823372
02434,-46.6403103,-23.4843874
02435,-46.6410542,-23.4828654
02436,-46.6331243,-23.4786838
02437,-43.1130467,-22.93751
02440,-46.6481799,-23.4775007
02441,-46.6396914,-23.4736261
02442,-46.6427233,-23.4737425
02443,-46.6459437,-23.4740134
02445,-46.648472,-23.4707735
02446,-46.647735,-23.4712105
02450,-46.6375013,-23.4982059
02451,-46.6412485,-23.4999775
02452,-46.6407741,-23.5053942
02454,-46.66224,-23.4991145
02455,-43.0797707,-22.9000087
02460,-46.6351736,-23.4924489
02461,-46.6391265,-23.4923509
02462,-46.6380791,-23.4952569
02463,-46.6445109,-23.4900697
02464,-46.6428984,-23.4963731
02465,-46.6409726,-23.4985493
02466,-46.6410735,-23.497726
02467,-46.64578485,-23.49333485
02468,-46.6487269,-23.4901839
02469,-46.6453263,-23.4854594
02470,-46.6482341,-23.4845798
02471,-46.6539184,-23.4801963
02472,-46.6549078,-23.47978215
02473,-46.6511355,-23.4775075
02474,-46.654487,-23.477606
02475,-46.6530222,-23.4874709
02478,-46.6593302,-23.4774132
02479,-46.6594923,-23.475689950000003
02480,-42.9101493,-22.7754555
02500,-43.3227793,-22.7170775
02501,-46.6545996,-23.5149512
02503,-43.3174065,-22.7730443
02510,-46.6518651,-23.5131322
02511,-46.651963,-23.5084115
02512,-46.6581889,-23.5132003
02513,-46.6541924,-23.5116309
02514,-46.656251,-23.5115416
02515,-46.659266,-23.5102182
02516,-46.6595953,-23.50862
02517,-46.6618838,-23.5077542
02518,-46.6642914,-23.5101769
02519,-46.6448614,-23.4997084
02520,-46.650612,-23.501967
02521,-46.6638616,-23.502449
02522,-46.6576386,-23.5037067
02523,-46.6546931,-23.5074203
02524,-46.6501233,-23.5037149
02525,-46.6484177,-23.503051
02526,-46.644614,-23.5034279
02528,-46.6737735,-23.497282
02530,-46.6556289,-23.5025756
02531,-46.6555532,-23.500626
02532,-46.6571321,-23.4988129
02533,-46.653642,-23.4969705
02534,-46.6514032,-23.4991937
02535,-46.649597,-23.498333
02536,-46.6474056,-23.4960658
02537,-46.6540014,-23.4905241
02538,-46.6534485,-23.4992779
02539,-46.657216,-23.494638
02540,-46.6573807,-23.4903409
02541,-46.65696,-23.4861395
02542,-46.6584395,-23.4869603
02543,-46.6626161,-23.4832028
02544,-46.6609317,-23.4886917
02545,-46.6617577,-23.4935529
02546,-46.6618524,-23.4962075
02548,-46.58027,-23.492501
02550,-46.6698233,-23.5059342
02551,-46.6654947,-23.4999443
02552,-46.6626838,-23.5007495
02553,-46.6645809,-23.4971445
02554,-46.6677067,-23.4993631
02555,-46.6669165,-23.4905579
02556,-46.6690251,-23.4977279
02557,-46.6744964,-23.498447
02558,-46.6732615,-23.4963608
02559,-46.6686545,-23.4918505
02560,-46.6721251,-23.4946837
02561,-46.674518,-23.493058
02562,-46.6738855,-23.4859035
02563,-46.6636877,-23.4906635
02564,-46.6689591,-23.488114
02565,-46.6683546,-23.4864226
02566,-46.6677289,-23.4836515
02567,-46.6691553,-23.4814549
02569,-46.6711866,-23.4881961
02570,-43.1419592,-22.4544583
02574,-46.6666605,-23.4593855
02578,-46.6596076,-23.4528965
02602,-46.6652056,-23.4589597
02605,-46.6591505,-23.4584176
02608,-43.495483,-22.728968
02610,-46.6669179,-23.4762828
02611,-46.6649886,-23.4696485
02612,-46.6651208,-23.4715017
02613,-46.6602723,-23.4723616
02614,-46.6561732,-23.4728909
02615,-46.653434,-23.4723822
02616,-46.6533029,-23.4677265
02617,-46.6594452,-23.4669938
02618,-46.65069,-23.467402
02629,-43.5963418,-22.7825102
02630,-46.6437338,-23.4548639
02631,-46.6487402,-23.4575131
02632,-46.6486613,-23.4633669
02633,-46.6503806,-23.4617076
02634,-46.6519284,-23.4585964
02635,-46.6417663,-23.4580984
02636,-46.641791,-23.4524709
02637,-46.6488693,-23.4547466
02638,-43.5511691,-22.6592473
02639,-44.23943665,-20.02501
02642,-46.6628694,-23.4600688
02644,-46.6184334,-23.4951211
02649,-46.6638645,-23.4618268
02650,-46.6550032,-23.4610275
02651,-46.6585154,-23.4599002
02652,-46.653023,-23.4593489
02653,-46.6587428,-23.4516404
02654,-46.669702,-23.4621314
02664,-46.680949,-23.477927
02665,-46.6622237,-23.4791609
02670,-46.6635129,-23.4669937
02671,-46.6643002,-23.4680538
02672,-46.6659953,-23.4631041
02673,-46.6690805,-23.4630228
02674,-46.6660562,-23.4594971
02675,-46.6718572,-23.4568113
02676,-46.6708022,-23.4564584
02677,-46.6665792,-23.4546136
02678,-46.6615557,-23.4546225
02679,-46.6656105,-23.4569646
02680,-46.67081255,-23.44525935
02696,-46.7357524,-23.442531
02700,-40.7473917,-19.453155
02701,-46.6865555,-23.5086215
02710,-46.6728318,-23.5047486
02712,-46.6759825,-23.504449
02713,-46.684193,-23.507741
02714,-46.6899524,-23.5070038
02715,-46.6866916,-23.5047555
02716,-46.6842458,-23.4924778
02717,-46.684181,-23.4887255
02720,-46.674718,-23.4998633
02721,-46.6746623,-23.500003
02722,-46.6837195,-23.5028284
02723,-46.6804087,-23.4984507
02724,-46.6810079,-23.4981478
02725,-46.6832862,-23.4971781
02726,-46.6892589,-23.4980905
02727,-46.686217,-23.4935511
02728,-46.6885249,-23.491635350000003
02729,-46.6891836,-23.5021924
02730,-46.6913737,-23.4986557
02731,-46.694278,-23.4995869
02732,-46.6957729,-23.4995379
02733,-46.695453,-23.498697
02734,-46.6959912,-23.4918666
02735,-46.694026,-23.492383
02736,-46.69025,-23.4894155
02737,-46.6898705,-23.4896761
02738,-46.687396,-23.4853195
02739,-46.6822729,-23.4791209
02740,-44.2363267,-22.33988
02743,-46.6940865,-23.489488
02749,-46.6632794,-23.4617804
02750,-46.682182,-23.4924475
02751,-46.6828242,-23.490924
02752,-46.6817777,-23.4944344
02753,-46.6857729,-23.4899481
02754,-46.6797363,-23.4894752
02755,-46.6801085,-23.4863302
02756,-46.6778431,-23.4872808
02757,-46.6870486,-23.4846192
02758,-46.6828688,-23.4845166
02759,-46.6818242,-23.4835447
02760,-46.6807195,-23.4802335
02762,-46.6744451,-23.4827526
02763,-46.6755451,-23.4792597
02764,-46.6771121,-23.4799661
02765,-46.6752594,-23.4778145
02768,-46.5755152,-23.3972889
02777,-46.6806891,-23.4864213
02787,-46.715408,-23.432374
02791,-41.7769369,-22.380299
02801,-46.7004818,-23.4835943
02802,-46.6964118,-23.4892207
02803,-46.69330615,-23.4849382
02804,-46.6991927,-23.4804459
02805,-46.7003876,-23.4814894
02806,-46.6985151,-23.4749131
02807,-46.70061,-23.4729743
02808,-46.7037501,-23.4688408
02809,-46.7045914,-23.472498
02810,-46.7141333,-23.4509123
02811,-46.7026744,-23.4740448
02812,-46.71094,-23.4587792
02813,-46.7130521,-23.4513518
02814,-46.7083363,-23.4608631
02815,-46.7130815,-23.444378
02816,-46.7139275,-23.4620318
02817,-46.7017705,-23.4631606
02820,-46.7140024,-23.449205
02827,-42.0207369,-22.7851829
02829,-46.708334,-23.4458591
02830,-46.7096074,-23.4507093
02831,-46.6912985,-23.4796767
02832,-46.6926102,-23.4792036
02833,-46.6921999,-23.4779062
02834,-46.6925491,-23.4744473
02835,-46.6939394,-23.4726546
02836,-46.6972778,-23.4704757
02837,-46.6993949,-23.465252
02839,-46.6829324,-23.4790676
02840,-46.6893334,-23.4842344
02841,-46.6843529,-23.4744666
02842,-46.6889763,-23.475017
02843,-46.6877798,-23.4613852
02844,-46.6871674,-23.4739612
02845,-46.6929884,-23.4661713
02846,-46.6977397,-23.4649774
02847,-46.6948845,-23.4646895
02848,-46.6881777,-23.4663307
02849,-46.6851517,-23.4662175
02850,-46.6839634,-23.46326
02851,-46.6940804,-23.4568965
02852,-46.6973764,-23.4563317
02853,-46.6946005,-23.4576536
02854,-46.696237,-23.4583784
02855,-46.7029441,-23.4559398
02856,-46.6948014,-23.4544953
02857,-46.6832945,-23.4597923
02858,-46.7021758,-23.4465684
02859,-46.7082646,-23.4425476
02860,-46.6807283,-23.4637896
02861,-42.639655,-22.3558683
02862,-46.6783537,-23.4725143
02863,-46.6754521,-23.4741759
02864,-46.6825283,-23.4727198
02865,-46.6762852,-23.474904
02866,-46.6844902,-23.4637
02867,-46.6836743,-23.4707642
02870,-46.6777646,-23.4607508
02871,-46.6765502,-23.4637073
02872,-46.6732475,-23.4620931
02873,-46.6863829,-23.4582856
02874,-46.6770125,-23.457827
02875,-46.6820764,-23.4620475
02876,-46.6894459,-23.4473421
02877,-46.6804407,-23.4510809
02878,-46.6878731,-23.4521103
02879,-46.6997673,-23.4501367
02880,-46.6737078,-23.4662233
02881,-46.6763225,-23.4661178
02882,-46.669423,-23.4707314
02883,-46.7144408,-23.4370312
02886,-46.7160084,-23.4371729
02887,-46.6756799,-23.4673295
02888,-46.7016784,-23.470413
02890,-42.0208422,-22.8340224
02898,-46.7342498,-23.4380701
02900,-42.0175737,-22.8658271
02901,-46.6917741,-23.5076429
02910,-46.7045514,-23.5065414
02911,-46.7028146,-23.5045444
02912,-46.7073204,-23.5034016
02913,-46.712633,-23.5051709
02914,-46.710193,-23.5004931
02915,-46.701862,-23.501858
02916,-46.7129064,-23.4962321
02917,-46.7146916,-23.4977849
02918,-46.713662,-23.496592
02919,-46.7154156,-23.4924947
02920,-46.719188,-23.4902336
02921,-46.7235046,-23.4888729
02924,-46.7070856,-23.4966853
02925,-46.7011826,-23.50157
02926,-46.7013232,-23.499969
02927,-46.7003172,-23.4982897
02928,-46.7033333,-23.4951493
02929,-46.7071643,-23.4936735
02930,-46.7050493,-23.4890161
02931,-46.7111437,-23.4962868
02932,-46.7113986,-23.491286
02933,-46.7138632,-23.49159945
02934,-46.7069078,-23.4890702
02935,-46.7151012,-23.4891526
02936,-46.7179343,-23.4877731
02937,-46.719802,-23.4843788
02938,-46.7200564,-23.435147
02939,-46.7294093,-23.4838279
02940,-46.7238412,-23.4804893
02941,-46.7231001,-23.479677
02942,-46.7243226,-23.4751792
02943,-46.7250552,-23.4762811
02944,-46.7265305,-23.4760384
02945,-46.7242758,-23.4821478
02950,-46.7196522,-23.4778085
02951,-46.7243188,-23.474088
02952,-46.7181474,-23.4697368
02955,-46.7212692,-23.4695174
02956,-46.7215854,-23.4669106
02957,-46.7231886,-23.4691828
02959,-46.6980396,-23.4911912
02960,-46.7036868,-23.49459
02961,-46.7014015,-23.4889168
02962,-46.7033011,-23.4881181
02963,-46.70027,-23.4868429
02964,-46.7048135,-23.4864158
02965,-46.7084308,-23.4840072
02966,-46.7098883,-23.4695762
02967,-46.708678,-23.4816603
02968,-46.7081309,-23.4829289
02969,-46.7142339,-23.4847192
02970,-42.100425,-22.22731
02971,-46.7111801,-23.485888
02972,-46.7100655,-23.4828064
02973,-46.711129,-23.4762985
02974,-46.4834903,-23.6220362
02975,-46.7130451,-23.478745
02976,-46.7146542,-23.4808536
02977,-46.7150419,-23.4769804
02978,-46.7057393,-23.4754972
02979,-46.7088492,-23.4770704
02981,-46.7164094,-23.4607535
02982,-46.7166365,-23.4536556
02983,-46.718109,-23.4538945
02984,-46.7203399,-23.4496768
02985,-46.7198438,-23.4483308
02986,-46.686477,-23.4591765
02987,-46.7132179,-23.4300176
02988,-46.7205152,-23.4219152
02989,-46.7235442,-23.4311398
02990,-40.0631233,-19.338015
02991,-46.729531,-23.4373392
02992,-46.7266107,-23.4500405
02993,-46.7282451,-23.450647
02994,-46.735071,-23.455975
02995,-46.7370528,-23.4477846
02996,-46.7373986,-23.4450271
02997,-46.7118737,-23.4291464
02998,-46.7231845,-23.438958
02999,-40.3836317,-19.42032
03000,-46.6065939,-23.5452922
03001,-46.6225195,-23.5461545
03002,-46.61981,-23.5450624
03003,-46.6262543,-23.5471693
03004,-46.6199135,-23.5436233
03005,-46.6249059,-23.5430811
03006,-46.6257725,-23.540756
03007,-46.626712,-23.542882
03008,-46.6207962,-23.5445397
03009,-46.6228075,-23.5347725
03010,-46.6188965,-23.5362415
03011,-46.6163608,-23.5366463
03012,-46.6156815,-23.5390655
03013,-46.6153591,-23.5383087
03014,-46.5970925,-23.5388025
03015,-46.6042296,-23.5385995
03016,-46.618301,-23.537944
03017,-46.6095989,-23.535639
03018,-46.6111,-23.533002
03019,-46.6049493,-23.5353447
03020,-46.602372,-23.5354399
03021,-46.6015706,-23.5320988
03022,-46.606097,-23.5266095
03023,-46.61338,-23.531225
03024,-46.6081681,-23.5317048
03025,-46.612025,-23.536739
03026,-46.6108865,-23.5304775
03027,-46.614084,-23.5368328
03028,-46.6105101,-23.5257224
03029,-46.6172043,-23.5303506
03030,-46.618647,-23.526827
03031,-46.6204825,-23.5301325
03032,-46.6214645,-23.5321285
03033,-46.6240975,-23.533698
03034,-46.620991,-23.526788
03035,-46.612616,-23.525791
03036,-46.6027474,-23.5241936
03040,-46.6219942,-23.5503524
03041,-46.6216505,-23.5480277
03042,-46.617906,-23.549609
03043,-46.6129828,-23.5511462
03044,-46.6201286,-23.5517078
03045,-46.6182185,-23.551529
03046,-46.6145315,-23.545704
03047,-46.6086485,-23.5431845
03048,-46.6108847,-23.5495007
03050,-46.6119245,-23.5456334
03051,-46.6107425,-23.5431715
03052,-46.610074,-23.5405705
03053,-46.6057151,-23.544589
03054,-46.6027811,-23.5406438
03055,-46.599453,-23.541033
03057,-46.6001697,-23.5434415
03058,-46.588366,-23.5378915
03059,-46.5951035,-23.5418805
03060,-46.587323,-23.5369195
03061,-46.585365,-23.5411651
03062,-46.5901335,-23.54114925
03063,-46.5678535,-23.5343732
03064,-46.5701745,-23.5350397
03065,-46.5792393,-23.5381539
03066,-46.5670915,-23.533966
03067,-46.5735683,-23.5374667
03068,-46.5676486,-23.536303
03069,-46.5662312,-23.5346062
03070,-46.5723145,-23.5390145
03071,-46.56033,-23.5342705
03072,-46.5604752,-23.5353358
03073,-46.5554664,-23.5310723
03074,-46.56391535,-23.52657515
03076,-46.5824994,-23.5374543
03077,-46.581302,-23.5321955
03080,-46.5781424,-23.5328808
03081,-46.5755769,-23.534069
03084,-46.5702985,-23.5317485
03085,-46.5654915,-23.5315633
03086,-46.5659945,-23.5322341
03087,-46.5651762,-23.5310291
03088,-46.5616814,-23.5267953
03089,-46.5597108,-23.5327453
03090,-46.5542605,-23.5932034
03100,-46.608165,-23.5567642
03101,-46.6171914,-23.5524077
03102,-46.6242002,-23.5520122
03103,-46.6221855,-23.5535026
03104,-46.6218949,-23.5535765
03105,-46.619826,-23.5568485
03106,-46.6143936,-23.5564094
03107,-46.6077855,-23.5617735
03108,-46.6092159,-23.563987
03109,-46.5997215,-23.5718825
03110,-46.603786,-23.5646515
03111,-46.604987,-23.5595355
03112,-46.6023606,-23.5576935
03113,-46.601986,-23.558735
03114,-46.5970408,-23.5637764
03115,-46.5920045,-23.566815
03116,-46.5988239,-23.5564389
03117,-46.5874125,-23.5669004
03118,-46.5984739,-23.5583621
03119,-46.595837,-23.5632076
03120,-46.600033,-23.5627146
03121,-46.602342,-23.5647005
03122,-46.5932321,-23.5678827
03123,-46.6011767,-23.5661501
03124,-46.591321,-23.568912
03125,-46.5894029,-23.5763617
03126,-46.5878152,-23.5812569
03127,-46.5854457,-23.575966
03128,-46.5905812,-23.5818811
03129,-46.583221,-23.5766688
03130,-46.58457555,-23.5803297
03131,-46.5792478,-23.5788227
